VEHICLE_OCCUPANTS,LICENSED?,NUMBER OF PERSONS INJURED,FATAL?,VEHICLE_AGE,VEHICLE_COMPANY,FORD?,FEMALE?,DAYTIME?
1,1,0,0,9,CHRY,0,1,0
1,1,0,0,16,CHRY,0,1,1
1,1,0,0,6,DODG,0,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,3,FORD,1,0,1
1,1,0,0,11,TOYT,0,1,1
1,1,0,0,8,NISS,0,0,1
1,1,0,0,19,GMC,0,0,1
1,1,0,0,7,HYUN,0,0,1
2,1,0,0,4,NISS,0,0,0
1,1,0,0,8,JEEP,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,12,HOND,0,0,1
1,1,0,0,16,FORD,1,0,1
1,1,0,0,15,PONT,0,0,0
1,1,0,0,11,BUIC,0,1,0
1,1,0,0,11,SAA,0,1,0
1,1,0,0,14,FORD,1,0,0
3,1,0,0,1,HOND,0,0,0
1,1,0,0,7,ORION,0,0,0
1,1,0,0,5,LINC,0,0,0
2,1,0,0,12,TOYT,0,0,1
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,10,ACUR,0,1,1
1,1,0,0,13,FORD,1,0,1
1,1,0,0,17,MACK,0,0,1
1,1,0,0,2,INFI,0,1,1
2,1,0,0,12,FORD,1,1,0
1,1,0,0,5,bus,0,0,1
1,1,0,0,16,HOND,0,0,0
1,1,0,0,14,TOYT,0,0,1
1,1,0,0,5,TOYT,0,0,1
3,1,0,0,16,HOND,0,0,1
1,1,0,0,2,HYUN,0,0,1
1,1,0,0,1,FORD,1,0,1
1,1,0,0,3,FRHT,0,0,1
1,1,0,0,1,BMW,0,1,1
1,1,0,0,8,TOYT,0,0,1
1,1,0,0,7,TOYT,0,0,1
1,1,0,0,18,MERZ,0,0,1
3,1,0,0,1,HOND,0,0,1
1,1,0,0,8,DODG,0,0,0
2,1,0,0,2,NISS,0,1,1
2,1,0,0,11,CHRY,0,0,1
1,0,0,0,16,TOYT,0,0,1
1,1,0,0,2,HOND,0,0,1
1,1,0,0,14,INTL,0,1,0
1,1,0,0,10,MAZD,0,1,1
2,1,0,0,9,HOND,0,0,1
1,0,0,0,17,STRN,0,0,1
1,1,0,0,8,FORD,1,1,0
1,1,0,0,4,NISS,0,1,1
1,1,0,0,16,TOYT,0,0,1
1,1,0,0,5,TOYT,0,0,0
1,1,0,0,12,VOLK,0,0,0
1,1,0,0,1,CHEV,0,0,1
1,1,0,0,2,INFI,0,0,0
1,1,0,0,9,JEEP,0,0,0
2,1,0,0,1,NISS,0,0,1
1,1,0,0,15,FORD,1,0,1
1,1,0,0,14,FORD,1,0,1
1,0,0,0,7,ACUR,0,0,0
1,1,0,0,4,HOND,0,0,0
1,1,0,0,2,TOYT,0,0,0
2,1,0,0,3,GMC,0,0,0
1,0,0,0,6,BMW,0,0,1
1,0,0,0,9,NISS,0,0,1
3,1,0,0,1,CHEV,0,1,1
1,1,0,0,2,NISS,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,12,ACUR,0,0,1
1,1,0,0,19,DODG,0,1,1
1,1,0,0,2,CADI,0,0,1
1,1,0,0,11,FORD,1,1,1
1,1,0,0,10,VOLK,0,0,1
1,1,0,0,8,FORD,1,0,1
1,1,0,0,16,MERZ,0,0,1
1,1,0,0,2,NISS,0,0,1
1,0,0,0,4,TOYT,0,0,1
1,1,0,0,13,CHEV,0,0,1
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,14,MAZD,0,1,1
1,1,0,0,1,GMC,0,0,1
1,1,0,0,1,CHEV,0,0,1
1,1,0,0,1,TOYT,0,0,1
3,1,0,0,8,FORD,1,0,1
1,1,0,0,11,MCIN,0,0,1
1,1,0,0,9,ORION,0,0,0
1,1,0,0,10,GMC,0,0,1
1,1,0,0,9,CHEV,0,0,1
2,1,0,0,11,AUDI,0,1,1
1,1,0,0,5,FORD,1,0,0
1,0,0,0,14,GMC,0,0,0
1,1,0,0,1,HOND,0,1,1
2,1,0,0,2,JEEP,0,1,0
1,0,0,0,11,CHEV,0,0,0
1,1,0,0,2,FORD,1,1,1
1,1,0,0,10,HOND,0,0,0
1,1,0,0,5,KW,0,0,1
1,1,0,0,3,HOND,0,1,1
2,1,0,0,9,TOYT,0,0,1
1,1,0,0,9,NISS,0,1,1
2,1,0,0,1,HYUN,0,1,0
1,1,0,0,19,PONT,0,0,0
1,1,0,0,4,NISS,0,0,0
1,1,0,0,5,INFI,0,0,1
1,1,0,0,4,NISS,0,0,1
2,1,0,0,1,LEXS,0,0,1
1,1,0,0,2,NISS,0,0,0
1,1,0,0,7,TOYT,0,0,0
1,1,0,0,1,HOND,0,1,0
1,1,0,0,10,CADI,0,0,0
1,1,0,0,11,ACUR,0,1,1
1,1,0,0,5,TOYT,0,1,1
2,1,0,0,8,DODG,0,1,0
1,0,0,0,13,Orion,0,0,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,1,FORD,1,0,1
3,1,0,0,2,CADI,0,0,1
1,1,0,0,1,HOND,0,0,0
1,1,0,0,8,HOND,0,1,0
1,1,0,0,12,NISS,0,0,1
2,1,0,0,2,TOYT,0,0,0
2,1,0,0,3,TOYT,0,0,0
2,1,0,0,18,FORD,1,0,1
1,1,0,0,10,SUBA,0,1,1
1,0,0,0,21,TOYT,0,0,1
1,0,0,0,16,HOND,0,0,1
3,1,0,0,9,FORD,1,0,1
2,1,0,0,16,DODG,0,0,1
1,0,0,0,2,TOYT,0,0,1
2,1,0,0,3,ud,0,0,1
1,1,0,0,8,VOLV,0,1,1
2,1,0,0,16,DODG,0,0,1
2,1,0,0,2,CHEV,0,0,1
1,1,0,0,5,FORD,1,0,1
1,1,0,0,2,TOYT,0,0,1
7,0,0,0,13,intercontinental,0,0,1
1,1,0,0,2,INFI,0,0,1
1,1,0,0,8,NISS,0,0,1
1,1,0,0,11,HOND,0,1,1
1,1,0,0,5,HYUN,0,1,1
1,1,0,0,12,CHEV,0,0,1
1,1,0,0,2,HOND,0,1,1
1,1,0,0,5,GMC,0,1,1
1,1,0,0,8,HYUN,0,1,1
1,1,0,0,2,MERZ,0,1,1
1,1,0,0,1,MNNI,0,0,1
3,1,0,0,17,NISS,0,0,0
1,1,0,0,2,NISS,0,0,0
2,1,0,0,16,CHEV,0,0,0
1,1,0,0,10,FRHT,0,0,1
1,1,0,0,3,HOND,0,1,1
3,0,0,0,14,JEEP,0,0,1
1,1,0,0,8,GMC,0,0,1
1,1,0,0,12,MACK,0,0,1
1,1,0,0,11,TOYT,0,0,1
1,1,0,0,6,ACUR,0,1,1
2,1,0,0,3,VOLK,0,0,0
1,1,0,0,2,ISU,0,0,0
2,1,0,0,9,KIA,0,0,1
1,1,0,0,4,MERZ,0,0,1
1,1,0,0,21,HOND,0,0,1
1,1,0,0,6,AUDI,0,1,1
2,1,0,0,9,KIA,0,0,0
1,0,0,0,4,CHEV,0,0,1
1,1,0,0,1,MERZ,0,1,1
2,1,0,0,12,HOND,0,0,1
1,1,0,0,3,TOYT,0,0,1
9,1,0,0,2,INTL,0,1,1
1,1,0,0,3,HOND,0,0,1
3,1,0,0,9,FORD,1,0,1
1,1,0,0,2,TOYT,0,1,1
2,1,0,0,20,HOND,0,0,1
2,1,0,0,11,TOYT,0,0,1
1,1,0,0,5,TOYT,0,0,1
1,1,0,0,21,HOND,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,0,0,0,14,NISS,0,0,1
1,1,0,0,7,INFI,0,0,1
3,0,0,0,11,NISS,0,0,1
2,1,0,0,10,MERZ,0,0,1
1,1,0,0,7,SUBA,0,0,1
1,1,0,0,12,DODG,0,0,1
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,16,CHEV,0,0,0
1,1,0,0,10,TOYT,0,0,0
1,1,0,0,12,JEEP,0,0,1
1,1,0,0,3,BUIC,0,1,1
2,1,0,0,3,CHEV,0,0,0
2,1,0,0,22,JEEP,0,1,1
1,1,0,0,19,FORD,1,0,1
2,1,0,0,3,MACK,0,0,1
2,1,0,0,13,ACUR,0,0,0
2,1,0,0,2,HOND,0,0,0
1,1,0,0,3,KIA,0,0,1
1,0,0,0,13,HOND,0,0,1
1,1,0,0,11,FORD,1,0,1
1,1,0,0,2,JEEP,0,0,1
2,0,0,0,10,FREIGHT,0,0,1
1,1,0,0,3,VOLK,0,0,1
1,1,0,0,5,BUIC,0,0,1
1,1,0,0,10,INFI,0,0,0
1,1,0,0,3,NISS,0,1,1
4,1,0,0,2,TOYT,0,0,1
1,1,0,0,15,NISS,0,0,1
1,1,0,0,6,DODG,0,0,1
1,1,0,0,11,KW,0,0,1
1,1,0,0,11,LINC,0,0,1
1,1,0,0,6,ACUR,0,0,1
1,1,0,0,8,KIA,0,0,0
2,1,0,0,10,KIA,0,0,0
2,1,0,0,3,FORD,1,0,0
1,1,0,0,2,CHRY,0,1,1
3,1,0,0,2,NISS,0,1,1
1,1,0,0,2,GMC,0,0,1
1,1,0,0,4,DODG,0,0,1
1,1,0,0,1,VOLK,0,0,1
1,1,0,0,1,NISS,0,0,1
1,1,0,0,17,HOND,0,0,0
2,1,0,0,5,GMC,0,1,1
3,1,0,0,1,SUBA,0,1,1
1,1,0,0,14,BMW,0,0,1
1,1,0,0,2,CHEV,0,0,1
1,1,0,0,2,HYUN,0,1,1
2,1,0,0,9,HYUN,0,0,1
3,1,0,0,3,IC,0,1,1
1,1,0,0,9,LINC,0,0,1
1,1,0,0,2,SUBA,0,1,0
4,1,0,0,14,NISS,0,1,0
3,1,0,0,9,HOND,0,0,0
2,1,0,0,11,HOND,0,0,1
1,1,0,0,2,HOND,0,1,1
1,1,0,0,8,CADI,0,1,1
1,1,0,0,11,ACUR,0,1,1
1,1,0,0,9,LINC,0,0,1
1,1,0,0,4,TOYT,0,0,1
2,1,0,0,14,HYUN,0,0,1
2,1,0,0,2,TOYT,0,0,1
1,1,0,0,5,VOLK,0,0,1
1,1,0,0,11,NISS,0,0,0
1,1,0,0,4,TOYT,0,0,0
1,1,0,0,1,HOOL,0,0,0
2,1,0,0,2,NISS,0,1,1
3,1,0,0,4,TOYT,0,0,1
1,1,0,0,4,CHEV,0,0,1
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,6,HOND,0,1,0
1,1,0,0,2,NISS,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,3,INFI,0,0,1
1,1,0,0,2,VOLK,0,0,1
1,1,0,0,20,SUZI,0,1,1
1,1,0,0,5,LINC,0,0,1
1,1,0,0,14,HOND,0,0,0
1,1,0,0,6,HINO,0,0,1
1,1,0,0,11,FRHT,0,0,1
1,1,0,0,5,NISS,0,0,1
2,1,0,0,4,BMW,0,1,1
1,1,0,0,3,CHRY,0,1,1
1,1,0,0,9,TOYT,0,1,1
2,1,0,0,12,MERZ,0,1,1
1,1,0,0,6,FORD,1,0,1
1,1,0,0,11,HOND,0,0,1
1,0,0,0,14,VOLK,0,0,1
2,1,0,0,7,BMW,0,0,1
1,1,0,0,8,CHEV,0,0,1
2,1,0,0,6,FORD,1,0,1
1,1,0,0,6,BMW,0,1,1
1,1,0,0,7,FORD,1,0,1
1,1,0,0,4,NISS,0,1,1
2,1,0,0,14,TOYT,0,1,0
1,1,0,0,1,DODG,0,0,1
1,1,0,0,1,CHEV,0,0,1
1,1,0,0,9,DODG,0,0,1
1,1,0,0,1,ACUR,0,1,1
1,1,0,0,2,HOND,0,0,1
1,1,0,0,1,BMW,0,0,0
2,1,0,0,16,CHEV,0,0,1
1,1,0,0,10,TOYT,0,0,1
1,1,0,0,2,CHEV,0,0,1
2,0,0,0,5,LEXS,0,1,1
1,1,0,0,11,INFI,0,0,1
1,1,0,0,8,NISS,0,0,1
1,1,0,0,8,MITS,0,0,1
1,1,0,0,5,LINC,0,0,1
1,1,0,0,2,FORD,1,0,1
1,1,0,0,4,NISS,0,0,1
1,1,0,0,8,CHEV,0,0,1
2,0,0,0,9,NISS,0,0,1
1,1,0,0,4,FORD,1,0,1
2,1,0,0,5,CHEV,0,0,1
1,1,0,0,8,CADI,0,0,1
1,1,0,0,1,HYUN,0,0,1
8,1,0,0,1,HYUN,0,0,1
1,1,0,0,15,HOND,0,1,1
1,1,0,0,1,DODG,0,1,1
2,1,0,0,2,HOND,0,0,1
1,1,0,0,6,HOND,0,1,1
1,1,0,0,4,hino,0,0,1
1,1,0,0,1,TOYT,0,0,0
1,0,0,0,6,AUDI,0,0,0
1,1,0,0,6,HYUN,0,1,1
2,1,0,0,12,NISS,0,0,1
1,1,0,0,10,KIA,0,1,1
1,1,0,0,12,TOYT,0,0,1
1,1,0,0,7,NISS,0,1,1
2,1,0,0,10,TOYT,0,1,1
1,1,0,0,2,CADI,0,0,1
1,1,0,0,3,BMW,0,1,1
1,1,0,0,6,HYUN,0,0,1
1,1,0,0,3,TOYT,0,0,1
3,1,0,0,9,TOYT,0,1,1
1,1,0,0,11,ACUR,0,0,0
1,1,0,0,10,FREIGHTLINER,0,0,1
1,1,0,0,8,CHEV,0,0,1
1,1,0,0,15,FORD,1,1,1
2,1,0,0,9,ACUR,0,1,0
1,1,0,0,1,NEW FLYER,0,0,0
1,1,0,0,23,JEEP,0,0,0
1,1,0,0,5,BMW,0,0,0
1,1,0,0,4,HYUN,0,1,0
1,1,0,0,2,FORD,1,0,1
1,1,0,0,2,TOYT,0,0,1
2,1,0,0,11,NISS,0,1,1
1,1,0,0,13,HOND,0,0,1
1,1,0,0,9,TOYT,0,0,1
1,1,0,0,1,CHEV,0,0,0
1,1,0,0,6,GMC,0,1,0
2,1,0,0,8,HOND,0,0,1
1,1,0,0,1,JEEP,0,1,1
3,1,0,0,1,MAZD,0,1,1
1,1,0,0,3,MERZ,0,0,1
4,1,0,0,1,MAZD,0,0,0
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,9,MERZ,0,0,1
2,1,0,0,6,KIA,0,0,0
2,1,0,0,4,HOND,0,1,0
1,1,0,0,17,TOYT,0,1,1
1,1,0,0,24,MAZD,0,1,1
2,1,0,0,10,FORD,1,1,1
1,1,0,0,7,TOYT,0,1,1
1,1,0,0,16,ACUR,0,0,0
1,1,0,0,14,FORD,1,0,1
1,1,0,0,2,MERZ,0,1,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,20,GMC,0,0,1
1,1,0,0,1,MERZ,0,1,1
1,1,0,0,5,MAZD,0,0,1
1,1,0,0,1,HYUN,0,0,1
3,1,0,0,4,FORD,1,0,1
1,1,0,0,8,BMW,0,1,1
1,1,0,0,2,LINC,0,0,0
1,1,0,0,6,TOYT,0,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,2,PJ TRAILER,0,0,1
1,1,0,0,6,FORD,1,0,1
1,1,0,0,10,INFI,0,0,1
2,1,0,0,9,SUZI,0,1,1
1,1,0,0,10,SUZI,0,1,1
1,1,0,0,3,HOND,0,1,0
1,1,0,0,2,PTRB,0,0,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,12,TOYT,0,0,0
2,1,0,0,1,CHEV,0,0,1
2,1,0,0,6,DODG,0,0,1
1,1,0,0,2,NISS,0,1,1
3,1,0,0,4,INFI,0,0,1
1,1,0,0,2,freightliner,0,0,1
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,3,HOND,0,0,0
1,1,0,0,14,MERZ,0,0,1
1,1,0,0,1,AUDI,0,1,1
1,1,0,0,3,VOLK,0,1,1
1,1,0,0,5,FORD,1,0,1
1,1,0,0,8,MERZ,0,0,1
1,1,0,0,9,TOW,0,0,1
1,1,0,0,3,KIA,0,0,1
2,1,0,0,13,ACUR,0,1,1
1,1,0,0,2,FORD,1,0,1
1,1,0,0,3,VOLK,0,0,0
1,1,0,0,6,NISS,0,0,1
1,1,0,0,2,FORD,1,1,1
1,1,0,0,2,LINC,0,0,0
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,4,MERZ,0,0,0
1,1,0,0,13,HOND,0,1,1
1,1,0,0,5,HOND,0,0,1
1,1,0,0,6,INFI,0,0,0
1,1,0,0,8,VOLV,0,0,0
2,1,0,0,2,TOYT,0,0,0
1,1,0,0,7,NISS,0,1,1
1,1,0,0,13,TOYT,0,1,0
1,1,0,0,16,TOYT,0,1,1
1,1,0,0,9,CHEV,0,1,1
1,1,0,0,4,MAZD,0,0,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,19,MERZ,0,1,0
2,1,0,0,4,FORD,1,0,0
1,1,0,0,11,DODG,0,1,0
1,1,0,0,9,HOND,0,0,0
1,1,0,0,12,DODG,0,0,0
5,1,0,0,5,TOYT,0,0,0
1,1,0,0,1,TOYT,0,1,0
2,1,0,0,3,DODG,0,1,1
2,1,0,0,1,VOLK,0,1,1
1,1,0,0,1,HOND,0,0,1
2,1,0,0,3,HOND,0,1,1
2,1,0,0,1,DODG,0,0,1
1,1,0,0,11,HOND,0,0,0
2,1,0,0,8,FORD,1,1,1
4,0,0,0,12,CADI,0,1,0
1,0,0,0,3,BUIC,0,1,0
2,1,0,0,8,FORD,1,0,0
2,0,0,0,2,NISS,0,0,0
2,1,0,0,5,LINC,0,0,0
1,1,0,0,1,HOND,0,0,0
1,1,0,0,2,HOND,0,1,0
1,1,0,0,11,DODG,0,0,0
1,1,0,0,15,BMW,0,0,0
1,1,0,0,1,TOYT,0,0,0
2,1,0,0,5,CHEV,0,0,1
1,1,0,0,3,ISU,0,0,0
1,1,0,0,6,NISS,0,0,0
5,1,0,0,6,NISS,0,1,0
1,1,0,0,9,TOYT,0,1,1
6,1,0,0,4,FERARA,0,0,1
1,1,0,0,1,HYUN,0,1,0
1,1,0,0,14,CHEV,0,0,1
2,1,0,0,1,TOYT,0,0,1
1,1,0,0,6,NISS,0,0,1
1,0,0,0,1,HOND,0,0,1
1,1,0,0,17,TOYT,0,1,1
1,0,0,0,6,HYUN,0,0,0
1,0,0,0,2,MASE,0,0,1
1,1,0,0,16,GMC,0,0,1
1,1,0,0,10,INTL,0,0,1
1,1,0,0,14,CHEV,0,0,1
1,1,0,0,1,MERZ,0,0,0
1,0,0,0,1,HOND,0,0,1
1,0,0,0,4,HYUN,0,0,1
1,0,0,0,5,KIA,0,1,1
1,0,0,0,19,MERZ,0,1,1
1,1,0,0,7,PORS,0,1,1
1,1,0,0,9,TOYT,0,0,0
1,1,0,0,2,FORD,1,0,1
1,0,0,0,10,HOND,0,1,1
1,1,0,0,17,HOND,0,0,1
1,1,0,0,17,TOYT,0,1,1
1,1,0,0,1,LEXS,0,0,1
1,1,0,0,11,ACUR,0,1,0
1,1,0,0,11,TOYT,0,0,0
1,1,0,0,14,INFI,0,0,0
1,1,0,0,1,GLBEN,0,0,1
1,1,0,0,22,JEEP,0,0,0
1,1,0,0,3,FORD,1,1,1
1,1,0,0,2,TOYT,0,0,0
1,1,0,0,9,LINC,0,0,1
2,1,0,0,1,FORD,1,1,1
1,1,0,0,13,MERZ,0,0,0
1,1,0,0,4,NISS,0,0,0
1,1,0,0,19,PLYM,0,1,0
4,1,0,0,6,HOND,0,1,1
1,1,0,0,6,TOYT,0,0,1
1,1,0,0,1,LEXS,0,0,1
1,0,0,0,12,TOYT,0,0,1
1,1,0,0,13,BMW,0,0,0
1,1,0,0,4,HOND,0,0,1
2,1,0,0,7,BMW,0,1,1
1,1,0,0,2,TOYT,0,0,1
1,1,0,0,5,CHEV,0,0,0
1,1,0,0,2,NISS,0,1,0
1,1,0,0,4,KW,0,0,1
2,1,0,0,2,HOND,0,0,0
1,1,0,0,9,GMC,0,0,1
1,1,0,0,1,TOYOTA,0,0,1
1,1,0,0,2,HOND,0,0,0
1,1,0,0,8,CHEV,0,0,0
3,1,0,0,5,FORD,1,0,1
2,1,0,0,1,NISS,0,1,1
1,1,0,0,11,FORD,1,0,1
1,0,0,0,6,TOYT,0,0,0
3,1,0,0,18,HOND,0,0,0
1,1,0,0,3,DUCATI,0,0,0
1,1,0,0,3,FORD,1,0,0
1,1,0,0,2,FORD,1,0,1
1,1,0,0,9,MI/FU,0,0,1
4,1,0,0,14,BMW,0,0,1
1,1,0,0,1,CHEV,0,0,0
1,1,0,0,8,BMW,0,0,1
2,0,0,0,10,TOYT,0,0,0
1,1,0,0,5,FORD,1,0,1
1,1,0,0,12,CHEV,0,0,1
1,1,0,0,5,NISS,0,1,1
1,1,0,0,14,HYUN,0,0,1
1,0,0,0,2,TOYT,0,0,0
1,0,0,0,3,CHEV,0,0,0
1,1,0,0,8,prev,0,0,1
1,1,0,0,6,TOYT,0,0,1
1,1,0,0,7,HOND,0,1,1
1,1,0,0,2,LINC,0,0,1
1,0,0,0,9,GMC,0,0,1
2,0,0,0,1,CHEV,0,1,1
1,1,0,0,10,PONT,0,0,1
1,0,0,0,2,MERZ,0,0,1
1,0,0,0,2,TOYT,0,0,0
1,0,0,0,1,TOYT,0,0,0
1,1,0,0,4,TOYT,0,0,1
1,1,0,0,3,TOYT,0,0,0
1,1,0,0,8,TOYT,0,0,0
1,0,0,0,9,CHEV,0,0,0
1,1,0,0,8,PONT,0,0,1
3,1,0,0,6,NISS,0,1,1
1,1,0,0,15,AUDI,0,0,0
1,1,0,0,3,HYUN,0,0,0
1,1,0,0,9,MERZ,0,1,0
1,1,0,0,3,NISS,0,1,1
1,1,0,0,12,TOYT,0,0,1
1,1,0,0,13,FORD,1,0,1
1,1,0,0,8,BMW,0,0,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,12,TOYT,0,0,0
1,1,0,0,10,CHEV,0,0,0
1,1,0,0,3,CHEV,0,0,1
1,1,0,0,8,WANC,0,0,1
1,1,0,0,2,HYUN,0,1,1
1,1,0,0,5,NISS,0,1,1
1,1,0,0,5,HOND,0,1,1
1,1,0,0,2,CHEV,0,0,1
1,1,0,0,5,FORD,1,0,1
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,8,CHEV,0,0,1
1,0,0,0,12,Ford,1,0,1
1,0,0,0,3,INFI,0,0,1
1,1,0,0,3,LEXS,0,1,1
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,2,FORD,1,0,1
1,1,0,0,4,NISS,0,0,1
1,1,0,0,1,HOND,0,0,0
2,0,0,0,6,HYUN,0,0,0
1,1,0,0,5,NISS,0,1,1
1,1,0,0,4,FORD,1,0,1
1,1,0,0,9,HOND,0,0,1
1,1,0,0,1,GMC,0,0,0
1,1,0,0,10,HOND,0,1,1
1,1,0,0,1,BMW,0,1,0
1,0,0,0,16,ACUR,0,0,1
1,1,0,0,1,GMC,0,0,1
1,1,0,0,3,TOYT,0,1,1
1,1,0,0,8,MACK,0,0,1
1,1,0,0,4,NISS,0,1,0
1,1,0,0,4,ACUR,0,1,1
1,1,0,0,1,VOLV,0,0,1
2,1,0,0,9,GMC,0,0,1
3,1,0,0,1,INFI,0,1,1
1,1,0,0,11,AUDI,0,0,1
1,1,0,0,1,WSTR,0,0,1
1,1,0,0,16,CHEV,0,1,1
1,1,0,0,1,BMW,0,1,1
1,1,0,0,7,FORD,1,0,1
4,1,0,0,9,NISS,0,0,0
1,0,0,0,8,BMW,0,1,1
1,1,0,0,14,CHRY,0,0,1
1,1,0,0,14,JEEP,0,0,1
1,1,0,0,15,HOND,0,0,1
1,1,0,0,3,MACK,0,0,1
1,1,0,0,2,JEEP,0,1,1
1,1,0,0,16,DODG,0,0,1
1,0,0,0,2,NISS,0,0,0
1,1,0,0,1,BMW,0,0,1
1,1,0,0,14,CHEV,0,0,1
1,1,0,0,3,SUBA,0,1,1
1,1,0,0,4,VOLK,0,1,1
2,1,0,0,13,FORD,1,0,1
1,1,0,0,1,INFI,0,1,1
5,1,0,0,17,MERZ,0,0,0
1,1,0,0,5,NISS,0,0,0
1,1,0,0,1,HOND,0,1,0
1,1,0,0,1,TOYT,0,0,1
1,1,0,0,9,TOYT,0,0,1
1,1,0,0,2,TOYT,0,0,1
2,1,0,0,7,GMC,0,0,0
1,1,0,0,2,FORD,1,0,1
1,1,0,0,9,FORD,1,0,1
1,1,0,0,8,NISS,0,1,1
1,1,0,0,5,VOLK,0,1,1
1,1,0,0,9,DODG,0,0,1
2,1,0,0,13,HYUN,0,1,1
1,1,0,0,17,VOLK,0,0,1
1,1,0,0,12,INTL,0,0,1
1,1,0,0,3,TOYT,0,0,1
4,1,0,0,1,HOND,0,1,1
221,1,0,0,16,NISS,0,0,1
1,1,0,0,14,FORD,1,0,1
1,1,0,0,10,INFI,0,0,1
2,1,0,0,3,AUDI,0,0,1
5,1,0,0,10,CORBE,0,0,1
1,1,0,0,2,LNDR,0,1,1
1,1,0,0,4,NISS,0,0,1
1,0,0,0,6,LEXS,0,1,1
3,1,0,0,2,TOYT,0,0,1
1,1,0,0,5,CHRY,0,0,1
1,1,0,0,19,DODG,0,0,1
1,1,0,0,5,FORD,1,0,1
2,1,0,0,6,CHEV,0,0,1
2,0,0,0,9,CHEV,0,0,1
3,1,0,0,3,NISS,0,1,1
2,1,0,0,2,TOYT,0,0,0
1,1,0,0,1,TOYT,0,0,0
1,1,0,0,13,sterl,0,0,1
1,1,0,0,16,BMW,0,0,1
1,1,0,0,20,TOYT,0,0,1
1,1,0,0,8,FORD,1,0,1
2,1,0,0,24,INTL,0,0,1
2,1,0,0,3,TOYT,0,1,1
1,1,0,0,1,CHRY,0,0,1
1,0,0,0,4,HOND,0,0,1
1,1,0,0,4,NISS,0,0,1
1,1,0,0,1,WSTR,0,0,1
2,1,0,0,1,ACUR,0,0,1
1,1,0,0,3,MACK,0,0,1
3,1,0,0,4,MERZ,0,0,1
2,0,0,0,21,FORD,1,0,1
1,1,0,0,6,NISS,0,1,1
1,1,0,0,2,DODG,0,0,1
2,1,0,0,9,UTIL,0,0,1
2,1,0,0,8,FORD,1,1,1
1,1,0,0,2,JEEP,0,1,0
1,1,0,0,6,TOYT,0,0,0
1,1,0,0,10,FORD,1,0,1
1,1,0,0,23,PTRB,0,0,0
2,1,0,0,9,HYUN,0,0,1
1,1,0,0,2,GMC,0,1,1
1,1,0,0,4,HYUN,0,0,1
1,1,0,0,11,HOND,0,1,1
1,1,0,0,3,HYUN,0,1,1
1,1,0,0,2,ACUR,0,1,1
1,1,0,0,8,CHEV,0,1,1
1,1,0,0,4,HOND,0,0,1
1,1,0,0,6,INTL,0,0,1
1,1,0,0,1,HOND,0,1,1
1,1,0,0,10,HYUN,0,1,1
1,1,0,0,6,ACUR,0,0,1
1,1,0,0,1,HOND,0,0,1
1,1,0,0,3,LNDR,0,0,1
1,1,0,0,7,HOND,0,0,1
1,1,0,0,7,TOYT,0,0,0
1,1,0,0,1,NISS,0,1,1
1,1,0,0,2,TOYT,0,0,1
2,1,0,0,2,NISS,0,0,0
1,1,0,0,13,Orion,0,0,1
1,1,0,0,15,GMC,0,0,1
2,1,0,0,10,MITS,0,0,1
1,1,0,1,20,GMC,0,0,1
2,1,0,0,2,KW,0,0,1
1,1,0,0,2,NISS,0,0,1
1,1,0,0,1,JEEP,0,1,1
1,1,0,0,3,MERZ,0,0,1
2,1,0,0,7,FORD,1,1,1
1,1,0,0,10,FRHT,0,0,1
1,1,0,0,7,HOND,0,0,1
1,1,0,0,4,VOLK,0,0,1
1,1,0,0,12,PTRB,0,0,1
1,1,0,0,6,FORD,1,0,1
2,1,0,0,4,TOYT,0,0,1
1,1,0,0,5,INTL,0,0,1
2,1,0,0,3,MERZ,0,0,1
1,1,0,0,17,FRHT,0,0,1
1,1,0,0,3,HYUN,0,1,0
1,1,0,0,15,CHEV,0,0,0
1,1,0,0,8,LINC,0,0,1
4,0,0,0,18,HOND,0,1,1
5,1,0,0,10,FORD,1,0,1
2,1,0,0,14,HOND,0,1,0
1,1,0,0,3,FIAT,0,0,1
1,1,0,0,6,psd,0,0,1
